RBD;COD_DEPE;AGNO_EGRESO;MRUN;NEM;PERCENTIL;PUESTO_10;PUESTO_30
25982;3;2014;6057396;6.55;10;NO;SI
14625;3;2014;6202465;6.55;10;NO;SI
17602;4;2014;6285547;6.55;10;NO;SI
12294;4;2014;6308450;6.55;10;NO;SI
10638;1;2014;7155056;6.55;10;NO;SI
2422;2;2014;7287144;6.55;10;NO;SI
10688;1;2014;7464865;6.55;10;NO;SI
1894;1;2014;7594919;6.55;10;NO;SI
1206;2;2014;7643096;6.55;10;NO;SI
20251;3;2014;7816244;6.55;10;NO;SI
3353;2;2014;7851574;6.55;30;NO;SI
14761;3;2014;8052032;6.55;10;NO;SI
24754;1;2014;8095580;6.55;10;NO;SI
3686;2;2014;8415323;6.55;30;NO;SI
22195;3;2014;9051053;6.55;10;NO;SI
2422;2;2014;9191853;6.55;10;NO;SI
2751;2;2014;9360707;6.55;10;NO;SI
20063;3;2014;9366191;6.55;10;NO;SI
12758;1;2014;9811682;6.55;10;NO;SI
2422;2;2014;9986272;6.55;10;NO;SI
13122;2;2014;10261459;6.55;10;NO;SI
20012;3;2014;10296719;6.55;10;NO;SI
16457;3;2014;10545764;6.55;10;NO;SI
24330;3;2014;10636870;6.55;10;NO;SI
26209;3;2014;10684583;6.55;10;NO;SI
532;1;2014;10719992;6.55;10;NO;SI
10460;1;2014;10887772;6.55;10;NO;SI
24241;3;2014;11043880;6.55;10;NO;SI
14307;3;2014;11071910;6.55;10;NO;SI
8541;2;2014;11116637;6.55;20;NO;SI
14439;4;2014;11286269;6.55;10;NO;SI
3782;2;2014;11330617;6.55;20;NO;SI
24933;4;2014;11494166;6.55;10;NO;SI
40186;3;2014;11717272;6.55;10;NO;SI
11287;2;2014;11754169;6.55;10;NO;SI
14846;3;2014;11771548;6.55;10;NO;SI
14852;3;2014;11775447;6.55;10;NO;SI
24238;3;2014;12169605;6.55;10;NO;SI
40308;3;2014;12258617;6.55;10;NO;SI
9865;2;2014;12266477;6.55;10;NO;SI
10584;1;2014;12346736;6.55;10;NO;SI
1167;2;2014;12827518;6.55;10;NO;SI
20001;3;2014;13081485;6.55;10;NO;SI
3314;2;2014;13221330;6.55;10;NO;SI
532;1;2014;13286875;6.55;10;NO;SI
532;1;2014;13495863;6.55;10;NO;SI
1206;2;2014;13763221;6.55;10;NO;SI
15759;2;2014;13993382;6.55;10;NO;SI
532;1;2014;14080973;6.55;10;NO;SI
15665;2;2014;14232728;6.55;10;NO;SI
11286;1;2014;14572066;6.55;10;NO;SI
14232;3;2014;14850086;6.55;10;NO;SI
24238;3;2014;14924097;6.55;10;NO;SI
40008;3;2014;14926327;6.55;10;NO;SI
286;1;2014;15084198;6.55;10;NO;SI
20063;3;2014;15183257;6.55;10;NO;SI
11287;2;2014;15539485;6.55;10;NO;SI
9460;1;2014;15812573;6.55;10;NO;SI
17847;2;2014;16061989;6.55;10;NO;SI
3976;2;2014;16258868;6.55;10;NO;SI
8541;2;2014;16353780;6.55;20;NO;SI
40407;3;2014;16488222;6.55;10;NO;SI
26214;3;2014;16504651;6.55;10;NO;SI
31220;3;2014;16526174;6.55;10;NO;SI
22276;3;2014;16633634;6.55;10;NO;SI
9330;3;2014;16735580;6.55;10;NO;SI
2572;2;2014;16884239;6.55;10;NO;SI
13176;2;2014;16909575;6.55;10;NO;SI
22551;3;2014;17223533;6.55;10;NO;SI
8541;2;2014;17656874;6.55;20;NO;SI
1675;1;2014;17798051;6.55;10;NO;SI
3894;2;2014;17874138;6.55;10;NO;SI
31220;3;2014;17960948;6.55;10;NO;SI
25698;1;2014;18258571;6.55;10;NO;SI
25057;4;2014;18580481;6.55;10;NO;SI
40400;3;2014;18611002;6.55;10;NO;SI
1860;3;2014;18665311;6.55;10;NO;SI
9330;3;2014;18763980;6.55;10;NO;SI
7240;2;2014;18955179;6.55;10;NO;SI
22401;3;2014;19186822;6.55;10;NO;SI
665;2;2014;19296719;6.55;10;NO;SI
11286;1;2014;19298295;6.55;10;NO;SI
19922;3;2014;19340892;6.55;10;NO;SI
25982;3;2014;19484278;6.55;10;NO;SI
40311;3;2014;19549699;6.55;10;NO;SI
13528;3;2014;19763142;6.55;10;NO;SI
17698;2;2014;19841747;6.55;10;NO;SI
31220;3;2014;20026436;6.55;10;NO;SI
14232;3;2014;20650090;6.55;10;NO;SI
12146;1;2014;20927013;6.55;10;NO;SI
1335;2;2014;20940646;6.55;10;NO;SI
31375;3;2014;20964665;6.55;10;NO;SI
40160;3;2014;20965629;6.55;10;NO;SI
15535;2;2014;20999934;6.55;10;NO;SI
8023;1;2014;21404749;6.55;20;NO;SI
1206;2;2014;21474079;6.55;10;NO;SI
22158;3;2014;21855112;6.55;10;NO;SI
10584;1;2014;21874657;6.55;10;NO;SI
14454;2;2014;21897431;6.55;10;NO;SI
14232;3;2014;22023905;6.55;10;NO;SI
22475;3;2014;22039277;6.55;10;NO;SI
2132;1;2014;22086089;6.55;10;NO;SI
2753;2;2014;22331800;6.55;10;NO;SI
15732;3;2014;22750511;6.55;10;NO;SI
25818;3;2014;23059835;6.55;10;NO;SI
14761;3;2014;23691849;6.55;10;NO;SI
22551;3;2014;24093289;6.55;10;NO;SI
22158;3;2014;24466648;6.55;10;NO;SI
3317;2;2014;24673929;6.55;20;NO;SI
25818;3;2014;142200;6.53;10;NO;SI
17607;3;2014;728928;6.53;10;NO;SI
24933;4;2014;2813250;6.53;10;NO;SI
107;1;2014;4216636;6.53;10;NO;SI
3535;2;2014;5250474;6.53;10;NO;SI
17602;4;2014;7108331;6.53;10;NO;SI
13592;3;2014;10192022;6.53;10;NO;SI
13592;3;2014;10365711;6.53;10;NO;SI
6113;3;2014;12332862;6.53;10;NO;SI
22446;3;2014;13543068;6.53;10;NO;SI
12686;3;2014;17157583;6.53;10;NO;SI
8432;1;2014;20832426;6.53;10;NO;SI
17881;2;2014;21193108;6.53;10;NO;SI
11284;1;2014;23840182;6.53;10;NO;SI
26030;4;2014;23970376;6.53;10;NO;SI
24445;2;2014;94160;6.5;10;NO;SI
25818;3;2014;139593;6.5;10;NO;SI
5023;2;2014;508105;6.5;10;NO;SI
26025;3;2014;511178;6.5;10;NO;SI
25237;3;2014;632890;6.5;10;NO;SI
12332;2;2014;741985;6.5;10;NO;SI
13591;2;2014;890723;6.5;10;NO;SI
5394;2;2014;1195752;6.5;10;NO;SI
14439;4;2014;1320054;6.5;10;NO;SI
13592;3;2014;1338838;6.5;10;NO;SI
3313;2;2014;1548468;6.5;10;NO;SI
12182;3;2014;1690243;6.5;10;NO;SI
10398;1;2014;1723536;6.5;10;NO;SI
12834;4;2014;2098089;6.5;10;NO;SI
13208;3;2014;2179911;6.5;10;NO;SI
22446;3;2014;2222651;6.5;10;NO;SI
10584;1;2014;2345468;6.5;10;NO;SI
14761;3;2014;2906911;6.5;10;NO;SI
15746;3;2014;2923816;6.5;10;NO;SI
10399;1;2014;2943645;6.5;10;NO;SI
5879;2;2014;3041018;6.5;10;NO;SI
15574;2;2014;3364476;6.5;10;NO;SI
2625;2;2014;3397149;6.5;10;NO;SI
11286;1;2014;3490375;6.5;10;NO;SI
8541;2;2014;3926788;6.5;30;NO;SI
3248;2;2014;3982633;6.5;10;NO;SI
22551;3;2014;3986059;6.5;10;NO;SI
31375;3;2014;4401595;6.5;10;NO;SI
22374;3;2014;4559553;6.5;10;NO;SI
40208;3;2014;4574420;6.5;10;NO;SI
25054;4;2014;4639174;6.5;10;NO;SI
31279;3;2014;4666534;6.5;10;NO;SI
3741;2;2014;5073269;6.5;10;NO;SI
25503;3;2014;5138733;6.5;10;NO;SI
25235;2;2014;5549233;6.5;10;NO;SI
14454;2;2014;5641423;6.5;10;NO;SI
5507;2;2014;5709246;6.5;10;NO;SI
5282;2;2014;5736726;6.5;10;NO;SI
40414;3;2014;5867567;6.5;10;NO;SI
17810;3;2014;5916710;6.5;10;NO;SI
40115;3;2014;6047783;6.5;10;NO;SI
40407;3;2014;6050431;6.5;10;NO;SI
31167;3;2014;6076851;6.5;10;NO;SI
7509;2;2014;6431297;6.5;10;NO;SI
40282;3;2014;6608509;6.5;10;NO;SI
25270;3;2014;6749744;6.5;10;NO;SI
13528;3;2014;6867213;6.5;10;NO;SI
9330;3;2014;7409440;6.5;10;NO;SI
6070;3;2014;7475438;6.5;20;NO;SI
25352;3;2014;7718559;6.5;10;NO;SI
12750;3;2014;7809845;6.5;10;NO;SI
11286;1;2014;7927710;6.5;10;NO;SI
17848;3;2014;8357980;6.5;10;NO;SI
40008;3;2014;8678771;6.5;10;NO;SI
13383;3;2014;8729192;6.5;10;NO;SI
20270;3;2014;8846668;6.5;10;NO;SI
15810;3;2014;8931002;6.5;10;NO;SI
14761;3;2014;8935709;6.5;10;NO;SI
26333;1;2014;9053858;6.5;10;NO;SI
9373;3;2014;9073478;6.5;10;NO;SI
16457;3;2014;9326101;6.5;10;NO;SI
2265;2;2014;9464925;6.5;10;NO;SI
26225;3;2014;9847361;6.5;10;NO;SI
10792;1;2014;9857976;6.5;10;NO;SI
9460;1;2014;9858045;6.5;10;NO;SI
14545;3;2014;9883570;6.5;10;NO;SI
3747;2;2014;9923042;6.5;10;NO;SI
22638;3;2014;9995904;6.5;10;NO;SI
25938;2;2014;10044455;6.5;10;NO;SI
14232;3;2014;10168629;6.5;10;NO;SI
14592;3;2014;10216720;6.5;10;NO;SI
22195;3;2014;10230954;6.5;10;NO;SI
13591;2;2014;10253871;6.5;10;NO;SI
9172;3;2014;10478136;6.5;10;NO;SI
14711;3;2014;10528331;6.5;10;NO;SI
40008;3;2014;10840300;6.5;10;NO;SI
5620;2;2014;11033814;6.5;10;NO;SI
25557;3;2014;11157338;6.5;10;NO;SI
14761;3;2014;11322485;6.5;10;NO;SI
3313;2;2014;11424525;6.5;10;NO;SI
12778;3;2014;11451167;6.5;10;NO;SI
22496;3;2014;11509651;6.5;10;NO;SI
2265;2;2014;11519863;6.5;10;NO;SI
22189;3;2014;11677495;6.5;10;NO;SI
12185;3;2014;11791496;6.5;10;NO;SI
3443;2;2014;11814223;6.5;10;NO;SI
12870;1;2014;11849703;6.5;10;NO;SI
11337;2;2014;11962666;6.5;10;NO;SI
20244;3;2014;11986516;6.5;10;NO;SI
14852;3;2014;12164138;6.5;10;NO;SI
16727;3;2014;12176686;6.5;10;NO;SI
1515;1;2014;12442635;6.5;10;NO;SI
22296;3;2014;12478623;6.5;10;NO;SI
22401;3;2014;12623069;6.5;10;NO;SI
1206;2;2014;12675735;6.5;10;NO;SI
31332;3;2014;12705799;6.5;10;NO;SI
25054;4;2014;12736060;6.5;10;NO;SI
3782;2;2014;13081709;6.5;30;NO;SI
10584;1;2014;13572129;6.5;10;NO;SI
24332;1;2014;13770767;6.5;10;NO;SI
17848;3;2014;13882086;6.5;10;NO;SI
40282;3;2014;14101189;6.5;10;NO;SI
31279;3;2014;14181685;6.5;10;NO;SI
25818;3;2014;14444328;6.5;10;NO;SI
31375;3;2014;14641219;6.5;10;NO;SI
12610;2;2014;14647428;6.5;10;NO;SI
20139;3;2014;14873646;6.5;10;NO;SI
13176;2;2014;14886562;6.5;10;NO;SI
13528;3;2014;15019225;6.5;10;NO;SI
22503;3;2014;15129526;6.5;10;NO;SI
13383;3;2014;15536419;6.5;10;NO;SI
10688;1;2014;15618688;6.5;10;NO;SI
3313;2;2014;15683802;6.5;10;NO;SI
845;2;2014;15760787;6.5;10;NO;SI
31332;3;2014;15813370;6.5;10;NO;SI
10584;1;2014;15935069;6.5;10;NO;SI
22549;1;2014;15977996;6.5;10;NO;SI
14454;2;2014;16032864;6.5;10;NO;SI
11284;1;2014;16204093;6.5;10;NO;SI
25818;3;2014;16239504;6.5;10;NO;SI
5879;2;2014;16349699;6.5;10;NO;SI
3538;2;2014;16363128;6.5;10;NO;SI
7404;3;2014;16630727;6.5;10;NO;SI
22475;3;2014;16747686;6.5;10;NO;SI
532;1;2014;16761349;6.5;10;NO;SI
12146;1;2014;17006974;6.5;10;NO;SI
9586;2;2014;17113332;6.5;10;NO;SI
10584;1;2014;17209410;6.5;10;NO;SI
1414;2;2014;17517714;6.5;10;NO;SI
26286;3;2014;17566366;6.5;10;NO;SI
24234;3;2014;17577582;6.5;10;NO;SI
3268;2;2014;17610115;6.5;10;NO;SI
14545;3;2014;17705724;6.5;10;NO;SI
25190;4;2014;18223945;6.5;10;NO;SI
24700;3;2014;18320063;6.5;10;NO;SI
17810;3;2014;18498854;6.5;10;NO;SI
25982;3;2014;18544042;6.5;10;NO;SI
16467;3;2014;18910141;6.5;10;NO;SI
22482;3;2014;18919225;6.5;10;NO;SI
22374;3;2014;19184687;6.5;10;NO;SI
40008;3;2014;19231402;6.5;10;NO;SI
14492;3;2014;19282409;6.5;10;NO;SI
7907;3;2014;19374402;6.5;10;NO;SI
22307;1;2014;19642764;6.5;10;NO;SI
2422;2;2014;19651863;6.5;10;NO;SI
11921;3;2014;19846270;6.5;10;NO;SI
4965;2;2014;19932631;6.5;10;NO;SI
4661;3;2014;20130959;6.5;10;NO;SI
17602;4;2014;20830509;6.5;10;NO;SI
10584;1;2014;20989730;6.5;10;NO;SI
14796;3;2014;21026280;6.5;10;NO;SI
40381;3;2014;21199738;6.5;10;NO;SI
11286;1;2014;21283064;6.5;10;NO;SI
22545;3;2014;21391055;6.5;10;NO;SI
25982;3;2014;21485740;6.5;10;NO;SI
13176;2;2014;21524705;6.5;10;NO;SI
13383;3;2014;22100288;6.5;10;NO;SI
25982;3;2014;22193003;6.5;10;NO;SI
26519;3;2014;22203461;6.5;10;NO;SI
1675;1;2014;22248597;6.5;10;NO;SI
17810;3;2014;22357972;6.5;10;NO;SI
31044;3;2014;22472062;6.5;10;NO;SI
1;2;2014;22644027;6.5;10;NO;SI
14545;3;2014;22654329;6.5;10;NO;SI
10792;1;2014;22664982;6.5;10;NO;SI
12758;1;2014;22682229;6.5;10;NO;SI
3938;2;2014;22985009;6.5;10;NO;SI
14232;3;2014;23154689;6.5;10;NO;SI
11706;3;2014;23171045;6.5;10;NO;SI
3362;2;2014;23283430;6.5;10;NO;SI
532;1;2014;23333120;6.5;10;NO;SI
4740;2;2014;23483011;6.5;10;NO;SI
6787;2;2014;23851729;6.5;10;NO;SI
13528;3;2014;24061865;6.5;10;NO;SI
31011;3;2014;24063986;6.5;20;NO;SI
40076;3;2014;24638061;6.5;10;NO;SI
40447;3;2014;24785714;6.5;10;NO;SI
8375;2;2014;24812548;6.5;10;NO;SI
31167;3;2014;24848614;6.5;10;NO;SI
25753;3;2014;24968149;6.5;10;NO;SI
26030;4;2014;1362331;6.47;10;NO;SI
24933;4;2014;1880705;6.47;10;NO;SI
26030;4;2014;4074497;6.47;10;NO;SI
25775;3;2014;6819433;6.47;10;NO;SI
14492;3;2014;7741694;6.47;10;NO;SI
24330;3;2014;8618291;6.47;10;NO;SI
20176;3;2014;8707989;6.47;10;NO;SI
22405;3;2014;8760234;6.47;10;NO;SI
14237;3;2014;8947556;6.47;10;NO;SI
40008;3;2014;9395561;6.47;10;NO;SI
25054;4;2014;13231667;6.47;10;NO;SI
25174;3;2014;13996833;6.47;10;NO;SI
17881;2;2014;14635926;6.47;10;NO;SI
9330;3;2014;18816607;6.47;10;NO;SI
17841;3;2014;18950503;6.47;10;NO;SI
25818;3;2014;19147564;6.47;10;NO;SI
26030;4;2014;19316437;6.47;10;NO;SI
12686;3;2014;19669647;6.47;10;NO;SI
12610;2;2014;21259989;6.47;10;NO;SI
10905;1;2014;21296244;6.47;10;NO;SI
17881;2;2014;21607741;6.47;10;NO;SI
12870;1;2014;22275453;6.47;10;NO;SI
14454;2;2014;47135;6.45;10;NO;SI
2422;2;2014;94361;6.45;10;NO;SI
15781;2;2014;193824;6.45;10;NO;SI
20244;3;2014;296065;6.45;20;NO;SI
3313;2;2014;428602;6.45;10;NO;SI
13208;3;2014;666450;6.45;10;NO;SI
222;1;2014;809070;6.45;10;NO;SI
14454;2;2014;974705;6.45;10;NO;SI
5024;2;2014;1074036;6.45;10;NO;SI
40282;3;2014;1088043;6.45;10;NO;SI
25557;3;2014;1109878;6.45;10;NO;SI
17698;2;2014;1167906;6.45;10;NO;SI
13592;3;2014;1267465;6.45;10;NO;SI
14547;3;2014;1441083;6.45;10;NO;SI
8553;2;2014;1618032;6.45;10;NO;SI
16457;3;2014;1676143;6.45;10;NO;SI
3443;2;2014;1697884;6.45;20;NO;SI
9585;2;2014;2031414;6.45;10;NO;SI
22476;2;2014;2117729;6.45;10;NO;SI
11286;1;2014;2297896;6.45;10;NO;SI
13122;2;2014;2786508;6.45;10;NO;SI
40186;3;2014;2816441;6.45;10;NO;SI
20214;3;2014;2839667;6.45;10;NO;SI
25339;2;2014;2927462;6.45;10;NO;SI
3938;2;2014;3219386;6.45;20;NO;SI
20044;3;2014;3258624;6.45;10;NO;SI
25960;1;2014;3259506;6.45;10;NO;SI
15848;3;2014;3294837;6.45;10;NO;SI
14759;3;2014;3320348;6.45;10;NO;SI
40064;3;2014;3400581;6.45;10;NO;SI
31375;3;2014;3440186;6.45;10;NO;SI
22445;3;2014;3551285;6.45;10;NO;SI
15665;2;2014;3744538;6.45;10;NO;SI
20089;3;2014;3870688;6.45;10;NO;SI
11337;2;2014;4028895;6.45;10;NO;SI
17848;3;2014;4058276;6.45;20;NO;SI
31332;3;2014;4091509;6.45;20;NO;SI
25557;3;2014;4091704;6.45;10;NO;SI
25557;3;2014;4099256;6.45;10;NO;SI
25484;3;2014;4152198;6.45;10;NO;SI
3686;2;2014;4725002;6.45;30;NO;SI
31375;3;2014;4774148;6.45;10;NO;SI
20151;3;2014;5042383;6.45;10;NO;SI
8541;2;2014;5278871;6.45;30;NO;SI
2422;2;2014;5301984;6.45;10;NO;SI
26286;3;2014;5369224;6.45;20;NO;SI
8815;1;2014;5391224;6.45;10;NO;SI
17848;3;2014;5401720;6.45;20;NO;SI
5444;2;2014;5866597;6.45;10;NO;SI
22545;3;2014;5980999;6.45;10;NO;SI
20261;3;2014;5989425;6.45;10;NO;SI
25557;3;2014;6222768;6.45;10;NO;SI
26209;3;2014;6266081;6.45;10;NO;SI
22485;3;2014;6609970;6.45;10;NO;SI
40290;3;2014;6614126;6.45;10;NO;SI
2422;2;2014;6685759;6.45;10;NO;SI
25448;3;2014;6775343;6.45;10;NO;SI
40407;3;2014;6788443;6.45;10;NO;SI
8541;2;2014;7069069;6.45;30;NO;SI
22158;3;2014;7220881;6.45;20;NO;SI
31376;3;2014;7273897;6.45;10;NO;SI
3314;2;2014;7415544;6.45;10;NO;SI
31428;3;2014;7623191;6.45;10;NO;SI
11234;2;2014;7999642;6.45;10;NO;SI
1840;4;2014;8061338;6.45;10;NO;SI
14852;3;2014;8091401;6.45;10;NO;SI
25557;3;2014;8291604;6.45;10;NO;SI
25818;3;2014;8295647;6.45;10;NO;SI
14852;3;2014;8448121;6.45;10;NO;SI
16652;3;2014;8473913;6.45;10;NO;SI
31428;3;2014;8659579;6.45;10;NO;SI
25271;1;2014;8815500;6.45;10;NO;SI
12758;1;2014;8843810;6.45;10;NO;SI
40447;3;2014;9038671;6.45;10;NO;SI
26087;3;2014;9054726;6.45;10;NO;SI
14852;3;2014;9731855;6.45;10;NO;SI
4626;3;2014;9748899;6.45;10;NO;SI
964;2;2014;9883409;6.45;10;NO;SI
1549;1;2014;9920334;6.45;10;NO;SI
31039;3;2014;9935151;6.45;10;NO;SI
40308;3;2014;9986923;6.45;10;NO;SI
26371;3;2014;10146857;6.45;10;NO;SI
17810;3;2014;10159288;6.45;10;NO;SI
13383;3;2014;10207693;6.45;10;NO;SI
8541;2;2014;10209625;6.45;30;NO;SI
16458;4;2014;10228517;6.45;10;NO;SI
9587;2;2014;10236134;6.45;10;NO;SI
7460;2;2014;10284712;6.45;10;NO;SI
7323;2;2014;10902116;6.45;10;NO;SI
13591;2;2014;10946662;6.45;10;NO;SI
22446;3;2014;11075341;6.45;10;NO;SI
40115;3;2014;11084884;6.45;10;NO;SI
25960;1;2014;11180095;6.45;10;NO;SI
2572;2;2014;11270866;6.45;20;NO;SI
25753;3;2014;11286600;6.45;10;NO;SI
8541;2;2014;11458407;6.45;30;NO;SI
1206;2;2014;11580247;6.45;10;NO;SI
16457;3;2014;11625012;6.45;10;NO;SI
17602;4;2014;11705541;6.45;20;NO;SI
3782;2;2014;11707339;6.45;40;NO;NO
24330;3;2014;11880002;6.45;10;NO;SI
2422;2;2014;12005693;6.45;10;NO;SI
25247;1;2014;12215336;6.45;10;NO;SI
13383;3;2014;12225562;6.45;10;NO;SI
11284;1;2014;12258199;6.45;10;NO;SI
845;2;2014;12367013;6.45;10;NO;SI
14711;3;2014;12534992;6.45;10;NO;SI
22633;3;2014;12752714;6.45;10;NO;SI
1120;2;2014;12944728;6.45;10;NO;SI
11417;2;2014;12987341;6.45;10;NO;SI
26286;3;2014;13027361;6.45;20;NO;SI
18100;3;2014;13513645;6.45;10;NO;SI
22276;3;2014;13866410;6.45;10;NO;SI
10120;1;2014;14274513;6.45;10;NO;SI
25174;3;2014;15038953;6.45;10;NO;SI
4740;2;2014;15041123;6.45;10;NO;SI
6070;3;2014;15083506;6.45;20;NO;SI
12778;3;2014;15128558;6.45;10;NO;SI
10584;1;2014;15686092;6.45;10;NO;SI
13592;3;2014;15751174;6.45;10;NO;SI
532;1;2014;15871031;6.45;10;NO;SI
2731;2;2014;15954621;6.45;10;NO;SI
14761;3;2014;16001851;6.45;10;NO;SI
26333;1;2014;16223846;6.45;10;NO;SI
17698;2;2014;16254627;6.45;10;NO;SI
40321;3;2014;16360388;6.45;10;NO;SI
14852;3;2014;16597739;6.45;10;NO;SI
20244;3;2014;16615825;6.45;20;NO;SI
20176;3;2014;16810547;6.45;10;NO;SI
40407;3;2014;17319408;6.45;10;NO;SI
22446;3;2014;17380348;6.45;10;NO;SI
17848;3;2014;17509279;6.45;20;NO;SI
31192;3;2014;17600159;6.45;10;NO;SI
9587;2;2014;17641850;6.45;10;NO;SI
13528;3;2014;17658989;6.45;10;NO;SI
15759;2;2014;17723015;6.45;10;NO;SI
14202;2;2014;17731106;6.45;10;NO;SI
26209;3;2014;17889596;6.45;10;NO;SI
11286;1;2014;17954030;6.45;10;NO;SI
13122;2;2014;18061460;6.45;10;NO;SI
22482;3;2014;18209127;6.45;10;NO;SI
964;2;2014;18217935;6.45;10;NO;SI
8541;2;2014;18264906;6.45;30;NO;SI
14208;2;2014;18569206;6.45;10;NO;SI
4558;2;2014;18584413;6.45;10;NO;SI
40008;3;2014;18635800;6.45;10;NO;SI
12834;4;2014;18926468;6.45;10;NO;SI
31428;3;2014;19085608;6.45;10;NO;SI
24237;3;2014;19167751;6.45;10;NO;SI
25271;1;2014;19253647;6.45;10;NO;SI
26019;3;2014;19538635;6.45;10;NO;SI
2422;2;2014;19567792;6.45;10;NO;SI
31279;3;2014;19648342;6.45;20;NO;SI
7460;2;2014;19763748;6.45;10;NO;SI
26333;1;2014;19822901;6.45;10;NO;SI
22354;2;2014;19941230;6.45;10;NO;SI
26286;3;2014;20003656;6.45;20;NO;SI
12719;3;2014;20048322;6.45;10;NO;SI
16467;3;2014;20090834;6.45;10;NO;SI
3909;2;2014;20155882;6.45;10;NO;SI
2492;2;2014;20281709;6.45;10;NO;SI
22445;3;2014;20328172;6.45;10;NO;SI
13208;3;2014;20602575;6.45;10;NO;SI
222;1;2014;20992468;6.45;10;NO;SI
31332;3;2014;21061334;6.45;20;NO;SI
22473;3;2014;21112385;6.45;10;NO;SI
10792;1;2014;21140045;6.45;10;NO;SI
24238;3;2014;21775974;6.45;10;NO;SI
22646;3;2014;22059440;6.45;10;NO;SI
31287;3;2014;22133773;6.45;10;NO;SI
20063;3;2014;22454371;6.45;10;NO;SI
22158;3;2014;22812530;6.45;20;NO;SI
3740;2;2014;23004016;6.45;10;NO;SI
2751;2;2014;23321527;6.45;10;NO;SI
7509;2;2014;23348768;6.45;10;NO;SI
7460;2;2014;23577212;6.45;10;NO;SI
17697;4;2014;23633099;6.45;10;NO;SI
25057;4;2014;23790550;6.45;10;NO;SI
2422;2;2014;23886356;6.45;10;NO;SI
10688;1;2014;24125703;6.45;20;NO;SI
14654;3;2014;24183286;6.45;10;NO;SI
13176;2;2014;24366240;6.45;10;NO;SI
31428;3;2014;24398241;6.45;10;NO;SI
3686;2;2014;24744095;6.45;30;NO;SI
31167;3;2014;24789896;6.45;10;NO;SI
20063;3;2014;24839145;6.45;10;NO;SI
25014;3;2014;1290327;6.43;10;NO;SI
12686;3;2014;2201510;6.43;10;NO;SI
13122;2;2014;2478885;6.43;10;NO;SI
10120;1;2014;7444408;6.43;10;NO;SI
12696;3;2014;10172046;6.43;10;NO;SI
24754;1;2014;11509143;6.43;10;NO;SI
8763;4;2014;11636639;6.43;10;NO;SI
26030;4;2014;11887712;6.43;10;NO;SI
3538;2;2014;12694683;6.43;10;NO;SI
31167;3;2014;13238819;6.43;10;NO;SI
1710;1;2014;13332292;6.43;10;NO;SI
26214;3;2014;15726293;6.43;10;NO;SI
25057;4;2014;15887378;6.43;10;NO;SI
31375;3;2014;16182745;6.43;10;NO;SI
24832;4;2014;16633468;6.43;10;NO;SI
22638;3;2014;17427316;6.43;10;NO;SI
2961;2;2014;19051116;6.43;10;NO;SI
279;1;2014;19899172;6.43;10;NO;SI
10120;1;2014;20020187;6.43;10;NO;SI
283;1;2014;21207271;6.43;10;NO;SI
26023;3;2014;23127232;6.43;10;NO;SI
22633;3;2014;24434167;6.43;10;NO;SI
5444;2;2014;89828;6.4;20;NO;SI
222;1;2014;353215;6.4;10;NO;SI
3314;2;2014;400260;6.4;20;NO;SI
40407;3;2014;613172;6.4;10;NO;SI
16467;3;2014;632537;6.4;10;NO;SI
1148;2;2014;744470;6.4;10;NO;SI
26333;1;2014;884177;6.4;10;NO;SI
3976;2;2014;1013033;6.4;10;NO;SI
532;1;2014;1153151;6.4;10;NO;SI
13592;3;2014;1296842;6.4;20;NO;SI
14462;3;2014;1318840;6.4;10;NO;SI
2940;2;2014;1332556;6.4;10;NO;SI
3353;2;2014;1381709;6.4;40;NO;NO
18218;2;2014;1451879;6.4;10;NO;SI
2753;2;2014;1506987;6.4;10;NO;SI
3686;2;2014;1529807;6.4;40;NO;NO
532;1;2014;1570072;6.4;10;NO;SI
222;1;2014;1570279;6.4;10;NO;SI
40008;3;2014;1766073;6.4;10;NO;SI
3376;2;2014;1829120;6.4;80;NO;NO
24700;3;2014;1832092;6.4;10;NO;SI
10250;2;2014;1836358;6.4;10;NO;SI
3353;2;2014;1994185;6.4;40;NO;NO
8541;2;2014;2032092;6.4;40;NO;NO
4558;2;2014;2089405;6.4;10;NO;SI
9330;3;2014;2454714;6.4;10;NO;SI
13592;3;2014;2559710;6.4;20;NO;SI
14389;3;2014;2628025;6.4;10;NO;SI
22633;3;2014;2691612;6.4;10;NO;SI
12972;1;2014;2737908;6.4;10;NO;SI
31104;3;2014;2749755;6.4;10;NO;SI
20139;3;2014;2862915;6.4;10;NO;SI
2377;2;2014;2863649;6.4;10;NO;SI
40414;3;2014;2927946;6.4;10;NO;SI
40407;3;2014;3092702;6.4;10;NO;SI
602;2;2014;3116952;6.4;10;NO;SI
14250;4;2014;3347927;6.4;20;NO;SI
7507;2;2014;3511976;6.4;10;NO;SI
31104;3;2014;3585640;6.4;10;NO;SI
7200;2;2014;3617556;6.4;10;NO;SI
16727;3;2014;4004410;6.4;10;NO;SI
5403;2;2014;4067349;6.4;10;NO;SI
12750;3;2014;4191509;6.4;10;NO;SI
3686;2;2014;4276969;6.4;40;NO;NO
31279;3;2014;4584523;6.4;20;NO;SI
9330;3;2014;4803699;6.4;10;NO;SI
20044;3;2014;4880685;6.4;10;NO;SI
14232;3;2014;4942737;6.4;10;NO;SI
4165;2;2014;5020783;6.4;10;NO;SI
